20190051	Journal of bacteriology	Complete genome sequence of Bifidobacterium animalis subsp. lactis BB-12, a widely consumed probiotic strain.
20139183	Journal of bacteriology	Genome sequence of Streptococcus gallolyticus: insights into its adaptation to the bovine rumen and its ability to cause endocarditis.
20118253	Journal of bacteriology	Complete genome sequence of the plant pathogen Erwinia amylovora strain ATCC 49946.
20061480	Journal of bacteriology	Complete genome sequence of Listeria seeligeri, a nonpathogenic member of the genus Listeria.
20061468	Journal of bacteriology	Genome sequence of the deep-rooted Yersinia pestis strain Angola reveals new insights into the evolution and pangenome of the plague bacterium.
20047907	Journal of bacteriology	Complete genome sequence of Staphylococcus lugdunensis strain HKU09-01.
20023027	Journal of bacteriology	The genome of the amoeba symbiont "Candidatus Amoebophilus asiaticus" reveals common mechanisms for host cell interaction among amoeba-associated bacteria.
20023012	Journal of bacteriology	Completed genome sequence of the anaerobic iron-oxidizing bacterium Acidovorax ebreus strain TPSY.
20008064	Journal of bacteriology	Complete genome sequence of the wild-type commensal Escherichia coli strain SE15, belonging to phylogenetic group B2.
19948800	Journal of bacteriology	Genome sequence of a recently emerged, highly transmissible, multi-antibiotic- and antiseptic-resistant variant of methicillin-resistant Staphylococcus aureus, sequence type 239 (TW).
19897651	Journal of bacteriology	The Citrobacter rodentium genome sequence reveals convergent evolution with human pathogenic Escherichia coli.
19897643	Journal of bacteriology	Short-term signatures of evolutionary change in the Salmonella enterica serovar typhimurium 14028 genome.
19854912	Journal of bacteriology	Complete genome sequence of Anaplasma marginale subsp. centrale.
19820099	Journal of bacteriology	Complete genome sequence of the probiotic Lactobacillus rhamnosus ATCC 53103.
19767438	Journal of bacteriology	Complete genome sequence of Robiginitalea biformata HTCC2501.
19767436	Journal of bacteriology	Complete genome sequence of Lactobacillus johnsonii FI9785, a competitive exclusion agent against pathogens in poultry.
19767433	Journal of bacteriology	Complete genome sequence of the ethanol producer Zymomonas mobilis NCIMB 11163.
19749045	Journal of bacteriology	Evidence that human Chlamydia pneumoniae was zoonotically acquired.
19617360	Journal of bacteriology	Draft genome sequence of the extremely acidophilic bacterium Acidithiobacillus caldus ATCC 51756 reveals metabolic versatility in the genus Acidithiobacillus.
19465650	Journal of bacteriology	Complete genome sequence of Lactobacillus plantarum JDM1.
19447910	Journal of bacteriology	Genome sequencing and comparative analysis of Klebsiella pneumoniae NTUH-K2044, a strain causing liver abscess and meningitis.
19447908	Journal of bacteriology	Complete genome sequence of Aggregatibacter (Haemophilus) aphrophilus NJ8700.
19429624	Journal of bacteriology	Genome sequence of Azotobacter vinelandii, an obligate aerobe specialized to support diverse anaerobic metabolic processes.
19376874	Journal of bacteriology	Genomic sequencing reveals regulatory mutations and recombinational events in the widely used MC4100 lineage of Escherichia coli K-12.
19376856	Journal of bacteriology	Comparison of the complete genome sequences of Bifidobacterium animalis subsp. lactis DSM 10140 and Bl-04.
19329631	Journal of bacteriology	Complete genome sequence of Burkholderia glumae BGR1.
19251847	Journal of bacteriology	Genome sequences of three agrobacterium biovars help elucidate the evolution of multichromosome genomes in bacteria.
19136599	Journal of bacteriology	Complete and draft genome sequences of six members of the Aquificales.
19124572	Journal of bacteriology	The genome of Thermosipho africanus TCF52B: lateral genetic connections to the Firmicutes and Archaea.
19114491	Journal of bacteriology	Role of conjugative elements in the evolution of the multidrug-resistant pandemic clone Streptococcus pneumoniaeSpain23F ST81.
19074396	Journal of bacteriology	Complete genome sequence of Haemophilus parasuis SH0165.
19074389	Journal of bacteriology	Complete genome sequence of Macrococcus caseolyticus strain JCSCS5402, [corrected] reflecting the ancestral genome of the human-pathogenic staphylococci.
19060151	Journal of bacteriology	Complete genome sequence of the extremophilic Bacillus cereus strain Q1 with industrial applications.
19028901	Journal of bacteriology	Complete genome sequence of Rhodobacter sphaeroides KD131.
19011029	Journal of bacteriology	Genome sequence of the probiotic bacterium Bifidobacterium animalis subsp. lactis AD011.
18952803	Journal of bacteriology	The complete genome sequence of Helicobacter pylori strain G27.
18952800	Journal of bacteriology	The complete genome sequence of Bacillus anthracis Ames "Ancestor".
18952797	Journal of bacteriology	Complete genome sequence and comparative genome analysis of enteropathogenic Escherichia coli O127:H6 strain E2348/69.
18931120	Journal of bacteriology	Comparative genome sequence analysis of multidrug-resistant Acinetobacter baumannii.
18931103	Journal of bacteriology	The genome of Burkholderia cenocepacia J2315, an epidemic pathogen of cystic fibrosis patients.
18820018	Journal of bacteriology	Genome sequence of a nephritogenic and highly transformable M49 strain of Streptococcus pyogenes.
18708504	Journal of bacteriology	Insights into the environmental resistance gene pool from the genome sequence of the multidrug-resistant environmental isolate Escherichia coli SMS-3-5.
18676672	Journal of bacteriology	The pangenome structure of Escherichia coli: comparative genomic analysis of E. coli commensal and pathogenic isolates.
18586945	Journal of bacteriology	Complete genome sequence of Neisseria gonorrhoeae NCCP11945.
18556790	Journal of bacteriology	Insights into plant cell wall degradation from the genome sequence of the soil bacterium Cellvibrio japonicus.
18539730	Journal of bacteriology	Genome sequence of the chemolithoautotrophic bacterium Oligotropha carboxidovorans OM5T.
18441057	Journal of bacteriology	The genome of Heliobacterium modesticaldum, a phototrophic representative of the Firmicutes containing the simplest photosynthetic apparatus.
18408034	Journal of bacteriology	Complete genome sequence of the soil actinomycete Kocuria rhizophila.
18375554	Journal of bacteriology	Complete genome sequence of uropathogenic Proteus mirabilis, a master of both adherence and motility.
18375553	Journal of bacteriology	Genome sequence of the streptomycin-producing microorganism Streptomyces griseus IFO 13350.
18296527	Journal of bacteriology	Complete genome sequence of the mosquitocidal bacterium Bacillus sphaericus C3-41 and comparison with those of closely related Bacillus species.
18281406	Journal of bacteriology	Complete genome sequence of Leuconostoc citreum KM20.
18245285	Journal of bacteriology	The complete genome sequence of Escherichia coli DH10B: insights into the biology of a laboratory workhorse.
18245282	Journal of bacteriology	"Candidatus Cloacamonas acidaminovorans": genome sequence reconstruction provides a first glimpse of a new bacterial division.
18192393	Journal of bacteriology	Genome of the actinomycete plant pathogen Clavibacter michiganensis subsp. sepedonicus suggests recent niche adaptation.
18192381	Journal of bacteriology	The genome sequence of the tomato-pathogenic actinomycete Clavibacter michiganensis subsp. michiganensis NCPPB382 reveals a large island involved in pathogenicity.
18065534	Journal of bacteriology	The complete genome sequence of Actinobacillus pleuropneumoniae L20 (serotype 5b).
17993529	Journal of bacteriology	Genome sequence of Lactobacillus helveticus, an organism distinguished by selective gene loss and insertion sequence element expansion.
17951380	Journal of bacteriology	Genome sequence of Staphylococcus aureus strain Newman and comparative analysis of staphylococcal genomes: polymorphism and evolution of two major pathogenicity islands.
17873037	Journal of bacteriology	The complete genome sequence of Campylobacter jejuni strain 81116 (NCTC11828).
17827295	Journal of bacteriology	Genome sequence analysis of the emerging human pathogenic acetic acid bacterium Granulibacter bethesdensis.
17720781	Journal of bacteriology	Genome-wide transcriptional changes in Streptococcus gordonii in response to competence signaling peptide.
17337577	Journal of bacteriology	The complete genome sequence of Bacillus thuringiensis Al Hakam.
17337569	Journal of bacteriology	Complete nucleotide sequence of the 113-kilobase linear catabolic plasmid pAL1 of Arthrobacter nitroguajacolicus Rü61a and transcriptional analysis of genes involved in quinaldine degradation.
17307855	Journal of bacteriology	Complete genome sequence of the prototype lactic acid bacterium Lactococcus lactis subsp. cremoris MG1363.
17293413	Journal of bacteriology	The genome sequence of avian pathogenic Escherichia coli strain O1:K1:H7 shares strong similarities with human extraintestinal pathogenic E. coli genomes.
17277061	Journal of bacteriology	Genome of the opportunistic pathogen Streptococcus sanguinis.
17158667	Journal of bacteriology	Whole-genome analysis of the methyl tert-butyl ether-degrading beta-proteobacterium Methylibium petroleiphilum PM1.
17098896	Journal of bacteriology	The complete genome sequence of Roseobacter denitrificans reveals a mixotrophic rather than photosynthetic metabolism.
17041037	Journal of bacteriology	Genome sequence of Avery's virulent serotype 2 strain D39 of Streptococcus pneumoniae and comparison with that of unencapsulated laboratory strain R6.
17012393	Journal of bacteriology	Complete genome of acute rheumatic fever-associated serotype M5 Streptococcus pyogenes strain manfredo.
16980500	Journal of bacteriology	Chromosome rearrangement and diversification of Francisella tularensis revealed by the type B (OSU18) genome sequence.
16980487	Journal of bacteriology	Comparative genomic evidence for a close relationship between the dimorphic prosthecate bacteria Hyphomonas neptunium and Caulobacter crescentus.
16980456	Journal of bacteriology	Genome sequence of Aeromonas hydrophila ATCC 7966T: jack of all trades.
16936040	Journal of bacteriology	Whole-genome sequence of Listeria welshimeri reveals common steps in genome reduction with Listeria innocua as compared to Listeria monocytogenes.
16885469	Journal of bacteriology	Comparison of the genome sequence of the poultry pathogen Bordetella avium with those of B. bronchiseptica, B. pertussis, and B. parapertussis reveals extensive diversity in surface structures associated with host interaction.
16885466	Journal of bacteriology	Complete DNA sequence of a ColBM plasmid from avian pathogenic Escherichia coli suggests that it evolved from closely related ColV virulence plasmids.
16740952	Journal of bacteriology	Complete genome sequence of Yersinia pestis strains Antiqua and Nepal516: evidence of gene reduction in an emerging pathogen.
16672622	Journal of bacteriology	Living with genome instability: the adaptation of phytoplasmas to diverse environments of their insect and plant hosts.
16621833	Journal of bacteriology	Pathogenomic sequence analysis of Bacillus cereus and Bacillus thuringiensis isolates closely related to Bacillus anthracis.
16547041	Journal of bacteriology	Comparative genomic analysis of three strains of Ehrlichia ruminantium reveals an active process of genome size plasticity.
16513756	Journal of bacteriology	Complete genome sequence of the dehalorespiring bacterium Desulfitobacterium hafniense Y51 and comparison with Dehalococcoides ethenogenes 195.
16452431	Journal of bacteriology	The genome sequence of the obligately chemolithoautotrophic, facultatively anaerobic bacterium Thiobacillus denitrificans.
16237012	Journal of bacteriology	Whole-genome sequencing of staphylococcus haemolyticus uncovers the extreme plasticity of its genome and the evolution of human-colonizing staphylococcal species.
16237009	Journal of bacteriology	Insights into genome plasticity and pathogenicity of the plant pathogenic bacterium Xanthomonas campestris pv. vesicatoria revealed by the complete genome sequence.
16159782	Journal of bacteriology	Whole-genome sequence analysis of Pseudomonas syringae pv. phaseolicola 1448A reveals divergence among pathovars in genes involved in virulence and transposition.
16077101	Journal of bacteriology	Swine and poultry pathogens: the complete genome sequences of two strains of Mycoplasma hyopneumoniae and a strain of Mycoplasma synoviae.
15968079	Journal of bacteriology	Complete genome sequence and analysis of the multiresistant nosocomial pathogen Corynebacterium jeikeium K411, a lipid-requiring bacterium of the human skin flora.
15968074	Journal of bacteriology	Genomic sequence of an otitis media isolate of nontypeable Haemophilus influenzae: comparative study with H. influenzae serotype d, strain KW20.
15805518	Journal of bacteriology	Completion of the genome sequence of Brucella abortus and comparison to the highly similar genomes of Brucella melitensis and Brucella suis.
15774886	Journal of bacteriology	Insights on evolution of virulence and resistance from the complete genome analysis of an early methicillin-resistant Staphylococcus aureus strain and a biofilm-producing methicillin-resistant Staphylococcus epidermidis strain.
15774874	Journal of bacteriology	Identification of new protein-protein interactions involving the products of the chromosome- and plasmid-encoded type IV secretion loci of the phytopathogen Xanthomonas axonopodis pv. citri.
15687214	Journal of bacteriology	Substrate-dependent regulation of anaerobic degradation pathways for toluene and ethylbenzene in a denitrifying bacterium, strain EbN1.
15489423	Journal of bacteriology	The genome sequence of Mycoplasma hyopneumoniae strain 232, the agent of swine mycoplasmosis.
15317790	Journal of bacteriology	Complete genome sequence of Rickettsia typhi and comparison with sequences of other rickettsiae.
15262951	Journal of bacteriology	Genetics of metabolic variations between Yersinia pestis biovars and the proposal of a new biovar, microtus.
15028702	Journal of bacteriology	Comparative genomics of two Leptospira interrogans serovars reveals novel insights into physiology and pathogenesis.
14617663	Journal of bacteriology	The Bacillus thuringiensis linear double-stranded DNA phage Bam35, which is highly similar to the Bacillus cereus linear plasmid pBClin15, has a prophage state.
12949112	Journal of bacteriology	Complete genome sequence of the oral pathogenic Bacterium porphyromonas gingivalis strain W83.
12700255	Journal of bacteriology	Complete genome sequence of the ammonia-oxidizing bacterium and obligate chemolithoautotroph Nitrosomonas europaea.
12644504	Journal of bacteriology	Comparative genomics of Salmonella enterica serovar Typhi strains Ty2 and CT18.
12533478	Journal of bacteriology	Comparative analyses of the complete genome sequences of Pierce's disease and citrus variegated chlorosis strains of Xylella fastidiosa.
12218036	Journal of bacteriology	Whole-genome comparison of Mycobacterium tuberculosis clinical and laboratory strains.
12142430	Journal of bacteriology	Genome sequence of Yersinia pestis KIM.
11544234	Journal of bacteriology	Genome of the bacterium Streptococcus pneumoniae strain R6.
11466286	Journal of bacteriology	Genome sequence and comparative analysis of the solvent-producing bacterium Clostridium acetobutylicum.
11274119	Journal of bacteriology	Yersinia pestis pFra shows biovar-specific differences and recent common ancestry with a Salmonella enterica serovar Typhi plasmid.
9324252	Journal of bacteriology	Purification and molecular characterization of the H2 uptake membrane-bound NiFe-hydrogenase from the carboxidotrophic bacterium Oligotropha carboxidovorans.
8419307	Journal of bacteriology	Characterization of the gcd gene from Escherichia coli K-12 W3110 and regulation of its expression.
8387990	Journal of bacteriology	Rhs elements of Escherichia coli K-12: complex composites of shared and unique components that have different evolutionary histories.
7721710	Journal of bacteriology	Molecular characterization of the gene cluster coxMSL encoding the molybdenum-containing carbon monoxide dehydrogenase of Oligotropha carboxidovorans.
6302075	Journal of bacteriology	Low levels of RNase H activity in Escherichia coli FB2 rnh result from a single-base change in the structural gene of RNase H.
3372485	Journal of bacteriology	Nucleotide sequence and organization of copper resistance genes from Pseudomonas syringae pv. tomato.
3316192	Journal of bacteriology	Sequence analysis of the Escherichia coli dnaE gene.
3301821	Journal of bacteriology	fhuC and fhuD genes for iron (III)-ferrichrome transport into Escherichia coli K-12.
3277952	Journal of bacteriology	First committed step of lipid A biosynthesis in Escherichia coli: sequence of the lpxA gene.
3079747	Journal of bacteriology	Protein fusions of beta-galactosidase to the ferrichrome-iron receptor of Escherichia coli K-12.
3027045	Journal of bacteriology	Processing of the initiation methionine from proteins: properties of the Escherichia coli methionine aminopeptidase and its gene structure.
3025182	Journal of bacteriology	Transcription control of the aroP gene in Escherichia coli K-12: analysis of operator mutants.
2824445	Journal of bacteriology	Nucleotide sequence of the Escherichia coli gene for lipid A disaccharide synthase.
2670894	Journal of bacteriology	Overlap between pdxA and ksgA in the complex pdxA-ksgA-apaG-apaH operon of Escherichia coli K-12.
2666401	Journal of bacteriology	Spermidine biosynthesis in Escherichia coli: promoter and termination regions of the speED operon.
2537812	Journal of bacteriology	Genetics and sequence analysis of the pcnB locus, an Escherichia coli gene involved in plasmid copy number control.
2404942	Journal of bacteriology	Nucleotide sequences of the sfuA, sfuB, and sfuC genes of Serratia marcescens suggest a periplasmic-binding-protein-dependent iron transport mechanism.
2254270	Journal of bacteriology	Cloning and sequencing of a bile acid-inducible operon from Eubacterium sp. strain VPI 12708.
2180916	Journal of bacteriology	Identification and characterization of a new Escherichia coli gene that is a dosage-dependent suppressor of a dnaK deletion mutation.
2013578	Journal of bacteriology	Nucleotide sequence and characterization of the sfs1 gene: sfs1 is involved in CRP*-dependent mal gene expression in Escherichia coli.
2013564	Journal of bacteriology	Structural complexity of the symbiotic plasmid of Rhizobium leguminosarum bv. phaseoli.
1991717	Journal of bacteriology	The ompH gene of Yersinia enterocolitica: cloning, sequencing, expression, and comparison with known enterobacterial ompH sequences.
1987124	Journal of bacteriology	Cloning and nucleotide sequence of the firA gene and the firA200(Ts) allele from Escherichia coli.
1971619	Journal of bacteriology	Products of three accessory genes, pilB, pilC, and pilD, are required for biogenesis of Pseudomonas aeruginosa pili.
1860827	Journal of bacteriology	Identification of the promoter region of the ribosome-releasing factor cistron (frr).
1695895	Journal of bacteriology	Peptidase D gene (pepD) of Escherichia coli K-12: nucleotide sequence, transcript mapping, and comparison with other peptidase genes.
1688424	Journal of bacteriology	Identification and sequence of the drpA gene from Escherichia coli.
1670938	Journal of bacteriology	Nucleotide sequence and functions of mrk determinants necessary for expression of type 3 fimbriae in Klebsiella pneumoniae.
1459951	Journal of bacteriology	Identification, cloning, and characterization of rcsF, a new regulator gene for exopolysaccharide synthesis that suppresses the division mutation ftsZ84 in Escherichia coli K-12.
1447125	Journal of bacteriology	Identification and characterization of the smbA gene, a suppressor of the mukB null mutant of Escherichia coli.
1325970	Journal of bacteriology	Cloning, sequence analysis, and overexpression of Escherichia coli folK, the gene coding for 7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase.
29225728	Standards in genomic sciences	MB2003.
28300228	Standards in genomic sciences	P3B5, a candidate for microbial phyllo-remediation of hydrocarbon-contaminated sites.
28174620	Standards in genomic sciences	Complete genome sequence of Thermus brockianus GE-1 reveals key enzymes of xylan/xylose metabolism.
28163828	Standards in genomic sciences	3872.
27651857	Standards in genomic sciences	The complete genome sequences of sulfur-oxidizing Gammaproteobacteria Sulfurifustis variabilis skN76(T) and Sulfuricaulis limicola HA5(T).
27602183	Standards in genomic sciences	Complete genome sequences of the Serratia plymuthica strains 3Rp8 and 3Re4-18, two rhizosphere bacteria with antagonistic activity towards fungal phytopathogens and plant growth promoting abilities.
27152133	Standards in genomic sciences	Complete genome sequence of an agr-dysfunctional variant of the ST239 lineage of the methicillin-resistant Staphylococcus aureus strain GV69 from Brazil.
27066196	Standards in genomic sciences	The genome anatomy of Corynebacterium pseudotuberculosis VD57 a highly virulent strain causing Caseous lymphadenitis.
26981167	Standards in genomic sciences	The complete genome sequence of Eubacterium limosum SA11, a metabolically versatile rumen acetogen.
26823959	Standards in genomic sciences	Complete genome sequence and characterization of avian pathogenic Escherichia coli field isolate ACN001.
26819654	Standards in genomic sciences	Erratum to: Complete genome sequences of Geobacillus sp. Y412MC52, a xylan-degrading strain isolated from obsidian hot spring in Yellowstone National Park.
26664656	Standards in genomic sciences	Complete genome sequence of the molybdenum-resistant bacterium Bacillus subtilis strain LM 4-2.
26664654	Standards in genomic sciences	Genome sequences of two closely related strains of Escherichia coli K-12 GM4792.
26634018	Standards in genomic sciences	Complete genome of Pseudomonas chlororaphis strain UFB2, a soil bacterium with antibacterial activity against bacterial canker pathogen of tomato.
26634017	Standards in genomic sciences	Complete genome sequence of Salinicoccus halodurans H3B36, isolated from the Qaidam Basin in China.
26594308	Standards in genomic sciences	Complete genome sequence of Novosphingobium pentaromativorans US6-1(T).
26566422	Standards in genomic sciences	Complete genome sequence of Bacillus cereus FORC_005, a food-borne pathogen from the soy sauce braised fish-cake with quail-egg.
26500719	Standards in genomic sciences	Complete genome sequence of Propionibacterium freudenreichii DSM 20271(T).
26473025	Standards in genomic sciences	Complete genome sequence of Mycobacterium tuberculosis K from a Korean high school outbreak, belonging to the Beijing family.
26442136	Standards in genomic sciences	Complete genome sequence of Geobacillus thermoglucosidasius C56-YS93, a novel biomass degrader isolated from obsidian hot spring in Yellowstone National Park.
26421103	Standards in genomic sciences	Genome sequence of a native-feather degrading extremely thermophilic Eubacterium, Fervidobacterium islandicum AW-1.
26380647	Standards in genomic sciences	Complete genome sequence of Bacillus thuringiensis strain HD521.
26380645	Standards in genomic sciences	Complete genome sequence of Vibrio anguillarum strain NB10, a virulent isolate from the Gulf of Bothnia.
26203334	Standards in genomic sciences	Complete genome sequence of endophytic nitrogen-fixing Klebsiella variicola strain DX120E.
26203324	Standards in genomic sciences	Complete genome sequence and description of Salinispira pacifica gen. nov., sp. nov., a novel spirochaete isolated form a hypersaline microbial mat.
25780504	Standards in genomic sciences	An Updated genome annotation for the model marine bacterium Ruegeria pomeroyi DSS-3.
25685259	Standards in genomic sciences	Complete genome sequence of Pseudomonas fluorescens strain PICF7, an indigenous root endophyte from olive (Olea europaea L.) and effective biocontrol agent against Verticillium dahliae.
25685258	Standards in genomic sciences	Complete genome sequence of the fish pathogen Flavobacterium psychrophilum ATCC 49418(T.).
25197457	Standards in genomic sciences	Complete genome of the switchgrass endophyte Enterobacter clocace P101.
24501624	Standards in genomic sciences	Complete genome sequence of Dehalobacter restrictus PER-K23(T.).
23991253	Standards in genomic sciences	Complete genome sequence of Halorhodospira halophila SL1.
23458837	Standards in genomic sciences	Complete genome sequence of Marinomonas posidonica type strain (IVIA-Po-181(T)).
23450211	Standards in genomic sciences	Genome sequence of the orange-pigmented seawater bacterium Owenweeksia hongkongensis type strain (UST20020801(T)).
23450133	Standards in genomic sciences	Complete genome sequence of Terriglobus saanensis type strain SP1PR4(T), an Acidobacteria from tundra soil.
23450099	Standards in genomic sciences	Complete genome sequence of the facultatively chemolithoautotrophic and methylotrophic alpha Proteobacterium Starkeya novella type strain (ATCC 8093(T)).
23450001	Standards in genomic sciences	Complete genome sequence of the plant-associated Serratia plymuthica strain AS13.
23408754	Standards in genomic sciences	Complete genome sequence of Liberibacter crescens BT-1.
23408721	Standards in genomic sciences	Genome sequence of the halotolerant bacterium Corynebacterium halotolerans type strain YIM 70093(T) (= DSM 44683(T)).
23408395	Standards in genomic sciences	Complete Genome Sequence of Paenibacillus strain Y4.12MC10, a Novel Paenibacillus lautus strain Isolated from Obsidian Hot Spring in Yellowstone National Park.
23408247	Standards in genomic sciences	Complete genome sequence of the sulfate-reducing firmicute Desulfotomaculum ruminis type strain (DL(T)).
23408234	Standards in genomic sciences	Complete genome sequence of Oscillibacter valericigenes Sjm18-20(T) (=NBRC 101213(T)).
23407619	Standards in genomic sciences	Complete genome sequence of Thauera aminoaromatica strain MZ1T.
22768368	Standards in genomic sciences	Complete genome sequence of Dehalogenimonas lykanthroporepellens type strain (BL-DC-9(T)) and comparison to "Dehalococcoides" strains.
22768367	Standards in genomic sciences	Complete genome sequence of the orange-red pigmented, radioresistant Deinococcus proteolyticus type strain (MRP(T)).
22768366	Standards in genomic sciences	Genome sequence of the moderately thermophilic, amino-acid-degrading and sulfur-reducing bacterium Thermovirga lienii type strain (Cas60314(T)).
22768363	Standards in genomic sciences	Complete genome sequence of the termite hindgut bacterium Spirochaeta coccoides type strain (SPN1(T)), reclassification in the genus Sphaerochaeta as Sphaerochaeta coccoides comb. nov. and emendations of the family Spirochaetaceae and the genus Sphaerochaeta.
22768362	Standards in genomic sciences	Complete genome sequence of the facultatively anaerobic, appendaged bacterium Muricauda ruestringensis type strain (B1(T)).
22768360	Standards in genomic sciences	Complete genome sequence of Serratia plymuthica strain AS12.
22768359	Standards in genomic sciences	Complete genome sequence of the thermophilic sulfate-reducing ocean bacterium Thermodesulfatator indicus type strain (CIR29812(T)).
22768358	Standards in genomic sciences	Complete genome sequence of the aquatic bacterium Runella slithyformis type strain (LSU 4(T)).
22675603	Standards in genomic sciences	Complete Genome Sequence of Clostridium clariflavum DSM 19732.
22675602	Standards in genomic sciences	Complete genome sequence of the sulfur compounds oxidizing chemolithoautotroph Sulfuricurvum kujiense type strain (YK-1(T)).
22675601	Standards in genomic sciences	Complete genome sequencing and analysis of Saprospira grandis str. Lewin, a predatory marine bacterium.
22675600	Standards in genomic sciences	Complete genome sequence of Polynucleobacter necessarius subsp. asymbioticus type strain (QLW-P1DMWA-1(T)).
22675599	Standards in genomic sciences	Complete genome sequence of the melanogenic marine bacterium Marinomonas mediterranea type strain (MMB-1(T)).
22675598	Standards in genomic sciences	Complete genome sequence of the rapeseed plant-growth promoting Serratia plymuthica strain AS9.
22675595	Standards in genomic sciences	Complete genome sequence of the aerobic, heterotroph Marinithermus hydrothermalis type strain (T1(T)) from a deep-sea hydrothermal vent chimney.
22675590	Standards in genomic sciences	Complete genome sequence of the thermophilic sulfur-reducer Desulfurobacterium thermolithotrophum type strain (BSA(T)) from a deep-sea hydrothermal vent.
22675587	Standards in genomic sciences	Complete genome sequence of the halophilic and highly halotolerant Chromohalobacter salexigens type strain (1H11(T)).
22675584	Standards in genomic sciences	Complete genome sequence of Thioalkalivibrio sp. K90mix.
22675583	Standards in genomic sciences	Complete Genome Sequence of a thermotolerant sporogenic lactic acid bacterium, Bacillus coagulans strain 36D1.
22675582	Standards in genomic sciences	Complete genome sequence of Allochromatium vinosum DSM 180(T).
22675581	Standards in genomic sciences	Complete genome sequence of Parvibaculum lavamentivorans type strain (DS-1(T)).
22675580	Standards in genomic sciences	Complete genome sequence of Hirschia baltica type strain (IFAM 1418(T)).
22675579	Standards in genomic sciences	Complete genome of the onion pathogen Enterobacter cloacae EcWSU1.
22180818	Standards in genomic sciences	Complete genome sequence of Mycobacterium sp. strain (Spyr1) and reclassification to Mycobacterium gilvum Spyr1.
22180816	Standards in genomic sciences	Complete genome sequence of the thermophilic, hydrogen-oxidizing Bacillus tusciae type strain (T2) and reclassification in the new genus, Kyrpidia gen. nov. as Kyrpidia tusciae comb. nov. and emendation of the family Alicyclobacillaceae da Costa and Rainey, 2010.
22180815	Standards in genomic sciences	Complete genome sequence of Tolumonas auensis type strain (TA 4).
22180813	Standards in genomic sciences	Genome sequence of the moderately thermophilic halophile Flexistipes sinusarabici strain (MAS10).
22180812	Standards in genomic sciences	Complete genome sequence of "Enterobacter lignolyticus" SCF1.
22180808	Standards in genomic sciences	Complete genome sequence of the gliding, heparinolytic Pedobacter saltans type strain (113).
22180807	Standards in genomic sciences	Complete genome sequence of the gliding freshwater bacterium Fluviicola taffensis type strain (RW262).
21886866	Standards in genomic sciences	Complete genome sequence of the acetate-degrading sulfate reducer Desulfobacca acetoxidans type strain (ASRB2).
21886864	Standards in genomic sciences	Complete genome sequence of Syntrophobotulus glycolicus type strain (FlGlyR).
21886863	Standards in genomic sciences	Complete genome sequence of Treponema succinifaciens type strain (6091).
21886862	Standards in genomic sciences	Complete genome sequence of Haliscomenobacter hydrossis type strain (O).
21886861	Standards in genomic sciences	Complete genome sequence of Tsukamurella paurometabola type strain (no. 33).
21886860	Standards in genomic sciences	Complete genome sequence of Mahella australiensis type strain (50-1 BON).
21886859	Standards in genomic sciences	Complete genome sequence of Nitratifractor salsuginis type strain (E9I37-1).
21886858	Standards in genomic sciences	Complete genome sequence of the extremely halophilic Halanaerobium praevalens type strain (GSL).
21886857	Standards in genomic sciences	Complete genome sequence of the thermophilic sulfur-reducer Hippea maritima type strain (MH(2)).
21886856	Standards in genomic sciences	Complete genome sequence of Rhodospirillum rubrum type strain (S1).
21677859	Standards in genomic sciences	Complete genome sequence of Cellulophaga lytica type strain (LIM-21).
21677858	Standards in genomic sciences	Complete genome sequence of Oceanithermus profundus type strain (506).
21677857	Standards in genomic sciences	Complete genome sequence of Odoribacter splanchnicus type strain (1651/6).
21677856	Standards in genomic sciences	Complete genome sequence of Bacteroides salanitronis type strain (BL78).
21677853	Standards in genomic sciences	Complete genome sequence of Deinococcus maricopensis type strain (LB-34).
21677852	Standards in genomic sciences	Complete genome sequence of Marivirga tractuosa type strain (H-43).
21677851	Standards in genomic sciences	Complete genome sequence of Riemerella anatipestifer type strain (ATCC 11845).
21677850	Standards in genomic sciences	Complete genome sequence of Hydrogenobacter thermophilus type strain (TK-6).
21677849	Standards in genomic sciences	Complete genome sequence of Arthrobacter phenanthrenivorans type strain (Sphe3).
21475592	Standards in genomic sciences	Complete genome sequence of Desulfobulbus propionicus type strain (1pr3).
21475591	Standards in genomic sciences	Complete genome sequence of Truepera radiovictrix type strain (RQ-24).
21475590	Standards in genomic sciences	Complete genome sequence of Weeksella virosa type strain (9751).
21475589	Standards in genomic sciences	Complete genome sequence of Cellulophaga algicola type strain (IC166).
21475588	Standards in genomic sciences	Complete genome sequence of Isosphaera pallida type strain (IS1B).
21475587	Standards in genomic sciences	Complete genome sequence of Calditerrivibrio nitroreducens type strain (Yu37-1).
21475586	Standards in genomic sciences	Complete genome sequence of Bacteroides helcogenes type strain (P 36-108).
21475585	Standards in genomic sciences	Complete genome sequence of Paludibacter propionicigenes type strain (WB4).
21475584	Standards in genomic sciences	Complete genome sequence of "Thioalkalivibrio sulfidophilus" HL-EbGr7.
21475583	Standards in genomic sciences	Complete genome sequence of Thermomonospora curvata type strain (B9).
21475582	Standards in genomic sciences	Complete genome sequence of Leadbetterella byssophila type strain (4M15).
21304749	Standards in genomic sciences	Complete genome sequence of Sulfurimonas autotrophica type strain (OK10).
