PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI
20221658	Association of thioautotrophic bacteria with deep-sea sponges	Nishijima M, Lindsay DJ, Hata J, Nakamura A, Kasai H, Ise Y, Fisher CR, Fujiwara Y, Kawato M, Maruyama T.	"Mar Biotechnol (NY). 2010 Jun;12(3):253-60. doi: 10.1007/s10126-009-9253-7. Epub 2010 Mar 11."	Nishijima M	Mar Biotechnol (NY)	2010	2010/03/12	PMC2891489		10.1007/s10126-009-9253-7
20228114	Biogeography and biodiversity in sulfide structures of active and inactive vents at deep-sea hydrothermal fields of the Southern Mariana Trough	Kato S, Takano Y, Kakegawa T, Oba H, Inoue K, Kobayashi C, Utsumi M, Marumo K, Kobayashi K, Ito Y, Ishibashi J, Yamagishi A.	"Appl Environ Microbiol. 2010 May;76(9):2968-79. doi: 10.1128/AEM.00478-10. Epub 2010 Mar 12."	Kato S	Appl Environ Microbiol	2010	2010/03/16	PMC2863450		10.1128/AEM.00478-10
20386899	Dominance of epiphytic filamentous Thiothrix spp. on an aquatic macrophyte in a hydrothermal vent flume in Sedge Bay, Yellowstone Lake, Wyoming	Konkol NR, Bruckner JC, Aguilar C, Lovalvo D, Maki JS.	"Microb Ecol. 2010 Oct;60(3):528-38. doi: 10.1007/s00248-010-9656-z. Epub 2010 Apr 13."	Konkol NR	Microb Ecol	2010	2010/04/14			10.1007/s00248-010-9656-z
20400567	Expression and function of four carbonic anhydrase homologs in the deep-sea chemolithoautotroph Thiomicrospira crunogena	Dobrinski KP, Boller AJ, Scott KM.	"Appl Environ Microbiol. 2010 Jun;76(11):3561-7. doi: 10.1128/AEM.00064-10. Epub 2010 Apr 16."	Dobrinski KP	Appl Environ Microbiol	2010	2010/04/20	PMC2876440		10.1128/AEM.00064-10
20401609	Active archaeal communities at cold seep sediments populated by Siboglinidae tubeworms from the Storegga Slide	Lazar CS, Dinasquet J, Pignet P, Prieur D, Toffin L.	"Microb Ecol. 2010 Oct;60(3):516-27. doi: 10.1007/s00248-010-9654-1. Epub 2010 Apr 17."	Lazar CS	Microb Ecol	2010	2010/04/20			10.1007/s00248-010-9654-1
20402778	Diversity, abundance and distribution of amoA-encoding archaea in deep-sea methane seep sediments of the Okhotsk Sea	Dang H, Luan XW, Chen R, Zhang X, Guo L, Klotz MG.	"FEMS Microbiol Ecol. 2010 Jun;72(3):370-85. doi: 10.1111/j.1574-6941.2010.00870.x. Epub 2010 Mar 25."	Dang H	FEMS Microbiol Ecol	2010	2010/04/21			10.1111/j.1574-6941.2010.00870.x
20455940	Marine culturable yeasts in deep-sea hydrothermal vents: species richness and association with fauna	Burgaud G, Arzur D, Durand L, Cambon-Bonavita MA, Barbier G.	"FEMS Microbiol Ecol. 2010 Jul 1;73(1):121-33. doi: 10.1111/j.1574-6941.2010.00881.x. Epub 2010 Apr 7."	Burgaud G	FEMS Microbiol Ecol	2010	2010/05/12			10.1111/j.1574-6941.2010.00881.x
20533947	Isolated communities of Epsilonproteobacteria in hydrothermal vent fluids of the Mariana Arc seamounts	Huber JA, Cantin HV, Huse SM, Welch DB, Sogin ML, Butterfield DA.	"FEMS Microbiol Ecol. 2010 Sep;73(3):538-49. doi: 10.1111/j.1574-6941.2010.00910.x. Epub 2010 May 14."	Huber JA	FEMS Microbiol Ecol	2010	2010/06/11			10.1111/j.1574-6941.2010.00910.x
20562244	Thermosipho affectus sp. nov., a thermophilic, anaerobic, cellulolytic bacterium isolated from a Mid-Atlantic Ridge hydrothermal vent	Podosokorskaya OA, Kublanov IV, Reysenbach AL, Kolganova TV, Bonch-Osmolovskaya EA.	"Int J Syst Evol Microbiol. 2011 May;61(Pt 5):1160-1164. doi: 10.1099/ijs.0.025197-0. Epub 2010 Jun 18."	Podosokorskaya OA	Int J Syst Evol Microbiol	2011	2010/06/22			10.1099/ijs.0.025197-0
20565252	Iron-oxidizing bacteria: an environmental and genomic perspective	Emerson D, Fleming EJ, McBeth JM.	"Annu Rev Microbiol. 2010;64:561-83. doi: 10.1146/annurev.micro.112408.134208."	Emerson D	Annu Rev Microbiol	2010	2010/06/23			10.1146/annurev.micro.112408.134208
20593184	A GH57 family amylopullulanase from deep-sea Thermococcus siculi: expression of the gene and characterization of the recombinant enzyme	Jiao YL, Wang SJ, Lv MS, Xu JL, Fang YW, Liu S.	"Curr Microbiol. 2011 Jan;62(1):222-8. doi: 10.1007/s00284-010-9690-6. Epub 2010 Jul 1."	Jiao YL	Curr Microbiol	2011	2010/07/02			10.1007/s00284-010-9690-6
20596070	Phylogeographic separation of marine and soil myxobacteria at high levels of classification	Jiang DM, Kato C, Zhou XW, Wu ZH, Sato T, Li YZ.	"ISME J. 2010 Dec;4(12):1520-30. doi: 10.1038/ismej.2010.84. Epub 2010 Jul 1."	Jiang DM	ISME J	2010	2010/07/03			10.1038/ismej.2010.84
20597983	Functional genes as markers for sulfur cycling and CO2 fixation in microbial communities of hydrothermal vents of the Logatchev field	Hügler M, Gärtner A, Imhoff JF.	"FEMS Microbiol Ecol. 2010 Sep;73(3):526-37. doi: 10.1111/j.1574-6941.2010.00919.x. Epub 2010 May 29."	Hügler M	FEMS Microbiol Ecol	2010	2010/07/06			10.1111/j.1574-6941.2010.00919.x
20676405	Extracellular and mixotrophic symbiosis in the whale-fall mussel Adipicola pacifica: a trend in evolution from extra- to intracellular symbiosis	Fujiwara Y, Kawato M, Noda C, Kinoshita G, Yamanaka T, Fujita Y, Uematsu K, Miyazaki J.	"PLoS One. 2010 Jul 27;5(7):e11808. doi: 10.1371/journal.pone.0011808."	Fujiwara Y	PLoS One	2010	2010/08/03	PMC2910738		10.1371/journal.pone.0011808
20693358	Thermosipho globiformans sp. nov., an anaerobic thermophilic bacterium that transforms into multicellular spheroids with a defect in peptidoglycan formation	Kuwabara T, Kawasaki A, Uda I, Sugai A.	"Int J Syst Evol Microbiol. 2011 Jul;61(Pt 7):1622-1627. doi: 10.1099/ijs.0.025106-0. Epub 2010 Aug 6."	Kuwabara T	Int J Syst Evol Microbiol	2011	2010/08/10			10.1099/ijs.0.025106-0
20725722	Characterization of archaeal community in contaminated and uncontaminated surface stream sediments	Porat I, Vishnivetskaya TA, Mosher JJ, Brandt CC, Yang ZK, Brooks SC, Liang L, Drake MM, Podar M, Brown SD, Palumbo AV.	"Microb Ecol. 2010 Nov;60(4):784-95. doi: 10.1007/s00248-010-9734-2. Epub 2010 Aug 20."	Porat I	Microb Ecol	2010	2010/08/21	PMC2974187		10.1007/s00248-010-9734-2
20802057	Microbial evolution of sulphate reduction when lateral gene transfer is geographically restricted	Chi Fru E.	"Int J Syst Evol Microbiol. 2011 Jul;61(Pt 7):1725-1735. doi: 10.1099/ijs.0.026914-0. Epub 2010 Aug 27."	Chi Fru E	Int J Syst Evol Microbiol	2011	2010/08/31			10.1099/ijs.0.026914-0
20889772	Genome analysis of deep-sea thermophilic phage D6E	Wang Y, Zhang X.	"Appl Environ Microbiol. 2010 Dec;76(23):7861-6. doi: 10.1128/AEM.01270-10. Epub 2010 Oct 1."	Wang Y	Appl Environ Microbiol	2010	2010/10/05	PMC2988599		10.1128/AEM.01270-10
20927138	Comparative metagenomics of microbial communities inhabiting deep-sea hydrothermal vent chimneys with contrasting chemistries	Xie W, Wang F, Guo L, Chen Z, Sievert SM, Meng J, Huang G, Li Y, Yan Q, Wu S, Wang X, Chen S, He G, Xiao X, Xu A.	"ISME J. 2011 Mar;5(3):414-26. doi: 10.1038/ismej.2010.144. Epub 2010 Oct 7."	Xie W	ISME J	2011	2010/10/08	PMC3105715		10.1038/ismej.2010.144
20935086	Rhabdothermus arcticus gen. nov., sp. nov., a member of the family Thermaceae isolated from a hydrothermal vent chimney in the Soria Moria vent field on the Arctic Mid-Ocean Ridge	Steinsbu BO, Tindall BJ, Torsvik VL, Thorseth IH, Daae FL, Pedersen RB.	"Int J Syst Evol Microbiol. 2011 Sep;61(Pt 9):2197-2204. doi: 10.1099/ijs.0.027839-0. Epub 2010 Oct 8."	Steinsbu BO	Int J Syst Evol Microbiol	2011	2010/10/12			10.1099/ijs.0.027839-0
20937131	High-throughput sequencing and analysis of the gill tissue transcriptome from the deep-sea hydrothermal vent mussel Bathymodiolus azoricus	Bettencourt R, Pinheiro M, Egas C, Gomes P, Afonso M, Shank T, Santos RS.	"BMC Genomics. 2010 Oct 11;11:559. doi: 10.1186/1471-2164-11-559."	Bettencourt R	BMC Genomics	2010	2010/10/13	PMC3091708		10.1186/1471-2164-11-559
20975831	Metagenomic comparison of two Thiomicrospira lineages inhabiting contrasting deep-sea hydrothermal environments	Brazelton WJ, Baross JA.	"PLoS One. 2010 Oct 21;5(10):e13530. doi: 10.1371/journal.pone.0013530."	Brazelton WJ	PLoS One	2010	2010/10/27	PMC2958825		10.1371/journal.pone.0013530
21062326	Halomonas and Marinobacter ecotypes from hydrothermal vent, subseafloor and deep-sea environments	Kaye JZ, Sylvan JB, Edwards KJ, Baross JA.	"FEMS Microbiol Ecol. 2011 Jan;75(1):123-33. doi: 10.1111/j.1574-6941.2010.00984.x. Epub 2010 Nov 9."	Kaye JZ	FEMS Microbiol Ecol	2011	2010/11/11			10.1111/j.1574-6941.2010.00984.x
21075906	Thioprofundum hispidum sp. nov., an obligately chemolithoautotrophic sulfur-oxidizing gammaproteobacterium isolated from the hydrothermal field on Suiyo Seamount, and proposal of Thioalkalispiraceae fam. nov. in the order Chromatiales	Mori K, Suzuki KI, Urabe T, Sugihara M, Tanaka K, Hamada M, Hanada S.	"Int J Syst Evol Microbiol. 2011 Oct;61(Pt 10):2412-2418. doi: 10.1099/ijs.0.026963-0. Epub 2010 Nov 12."	Mori K	Int J Syst Evol Microbiol	2011	2010/11/16			10.1099/ijs.0.026963-0
21099135	Identification of differentially expressed genes in Sulfobacillus sp. TPY grown on either elemental sulphur or Fe(2+)	Qi H, Chen H, Ao J, Zhou H, Chen X.	"J Gen Appl Microbiol. 2010 Oct;56(5):389-97. doi: 10.2323/jgam.56.389."	Qi H	J Gen Appl Microbiol	2010	2010/11/25			10.2323/jgam.56.389
21217005	Complete genome sequence of the hyperthermophilic, piezophilic, heterotrophic, and carboxydotrophic archaeon Thermococcus barophilus MP	Vannier P, Marteinsson VT, Fridjonsson OH, Oger P, Jebbar M.	"J Bacteriol. 2011 Mar;193(6):1481-2. doi: 10.1128/JB.01490-10. Epub 2011 Jan 7."	Vannier P	J Bacteriol	2011	2011/01/11	PMC3067617		10.1128/JB.01490-10
21239564	Pyrococcus yayanosii sp. nov., an obligate piezophilic hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent	Birrien JL, Zeng X, Jebbar M, Cambon-Bonavita MA, Quérellou J, Oger P, Bienvenu N, Xiao X, Prieur D.	"Int J Syst Evol Microbiol. 2011 Dec;61(Pt 12):2827-2881. doi: 10.1099/ijs.0.024653-0. Epub 2011 Jan 14."	Birrien JL	Int J Syst Evol Microbiol	2011	2011/01/18			10.1099/ijs.0.024653-0
21279410	Metagenomic analysis of 0.2-μm-passable microorganisms in deep-sea hydrothermal fluid	Nakai R, Abe T, Takeyama H, Naganuma T.	"Mar Biotechnol (NY). 2011 Oct;13(5):900-8. doi: 10.1007/s10126-010-9351-6. Epub 2011 Jan 29."	Nakai R	Mar Biotechnol (NY)	2011	2011/02/01			10.1007/s10126-010-9351-6
21303688	Proteins responsible for lysogeny of deep-sea thermophilic bacteriophage GVE2 at high temperature	Song Q, Ye T, Zhang X.	"Gene. 2011 Jun 15;479(1-2):1-9. doi: 10.1016/j.gene.2011.01.015. Epub 2011 Feb 16."	Song Q	Gene	2011	2011/02/10			10.1016/j.gene.2011.01.015
21304655	Complete genome sequence of Staphylothermus marinus Stetter and Fiala 1986 type strain F1	Anderson IJ, Sun H, Lapidus A, Copeland A, Glavina Del Rio T, Tice H, Dalin E, Lucas S, Barry K, Land M, Richardson P, Huber H, Kyrpides NC.	"Stand Genomic Sci. 2009 Sep 25;1(2):183-8. doi: 10.4056/sigs.30527."	Anderson IJ	Stand Genomic Sci	2009	2011/02/10	PMC3035234		10.4056/sigs.30527
21304749	Complete genome sequence of Sulfurimonas autotrophica type strain (OK10)	Sikorski J, Munk C, Lapidus A, Ngatchou Djao OD, Lucas S, Glavina Del Rio T, Nolan M, Tice H, Han C, Cheng JF, Tapia R, Goodwin L, Pitluck S, Liolios K, Ivanova N, Mavromatis K, Mikhailova N, Pati A, Sims D, Meincke L, Brettin T, Detter JC, Chen A, Palaniappan K, Land M, Hauser L, Chang YJ, Jeffries CD, Rohde M, Lang E, Spring S, Göker M, Woyke T, Bristow J, Eisen JA, Markowitz V, Hugenholtz P, Kyrpides NC, Klenk HP.	"Stand Genomic Sci. 2010 Oct 27;3(2):194-202. doi: 10.4056/sigs.1173118."	Sikorski J	Stand Genomic Sci	2010	2011/02/10	PMC3035374		10.4056/sigs.1173118
21348883	Diversity and function in microbial mats from the Lucky Strike hydrothermal vent field	Crépeau V, Cambon Bonavita MA, Lesongeur F, Randrianalivelo H, Sarradin PM, Sarrazin J, Godfroy A.	"FEMS Microbiol Ecol. 2011 Jun;76(3):524-40. doi: 10.1111/j.1574-6941.2011.01070.x. Epub 2011 Mar 15."	Crépeau V	FEMS Microbiol Ecol	2011	2011/02/26			10.1111/j.1574-6941.2011.01070.x
21359849	Candida oceani sp. nov., a novel yeast isolated from a Mid-Atlantic Ridge hydrothermal vent (-2300 meters)	Burgaud G, Arzur D, Sampaio JP, Barbier G.	"Antonie Van Leeuwenhoek. 2011 Jun;100(1):75-82. doi: 10.1007/s10482-011-9566-1. Epub 2011 Feb 27."	Burgaud G	Antonie Van Leeuwenhoek	2011	2011/03/02			10.1007/s10482-011-9566-1
21410492	Using CRISPRs as a metagenomic tool to identify microbial hosts of a diffuse flow hydrothermal vent viral assemblage	Anderson RE, Brazelton WJ, Baross JA.	"FEMS Microbiol Ecol. 2011 Jul;77(1):120-33. doi: 10.1111/j.1574-6941.2011.01090.x. Epub 2011 Apr 11."	Anderson RE	FEMS Microbiol Ecol	2011	2011/03/18			10.1111/j.1574-6941.2011.01090.x
21418499	Microbial community structure of hydrothermal deposits from geochemically different vent fields along the Mid-Atlantic Ridge	Flores GE, Campbell JH, Kirshtein JD, Meneghin J, Podar M, Steinberg JI, Seewald JS, Tivey MK, Voytek MA, Yang ZK, Reysenbach AL.	"Environ Microbiol. 2011 Aug;13(8):2158-71. doi: 10.1111/j.1462-2920.2011.02463.x. Epub 2011 Mar 21."	Flores GE	Environ Microbiol	2011	2011/03/23			10.1111/j.1462-2920.2011.02463.x
21450005	Yellowstone Lake: high-energy geochemistry and rich bacterial diversity	Clingenpeel S, Macur RE, Kan J, Inskeep WP, Lovalvo D, Varley J, Mathur E, Nealson K, Gorby Y, Jiang H, LaFracois T, McDermott TR.	"Environ Microbiol. 2011 Aug;13(8):2172-85. doi: 10.1111/j.1462-2920.2011.02466.x. Epub 2011 Mar 30."	Clingenpeel S	Environ Microbiol	2011	2011/04/01			10.1111/j.1462-2920.2011.02466.x
21455739	Identification and characterization of a novel thermostable gh-57 gene from metagenomic fosmid library of the Juan de Fuca Ridge hydrothemal vent	Wang H, Gong Y, Xie W, Xiao W, Wang J, Zheng Y, Hu J, Liu Z.	"Appl Biochem Biotechnol. 2011 Aug;164(8):1323-38. doi: 10.1007/s12010-011-9215-1. Epub 2011 Apr 1."	Wang H	Appl Biochem Biotechnol	2011	2011/04/02			10.1007/s12010-011-9215-1
21544103	Archaea in Yellowstone Lake	Kan J, Clingenpeel S, Macur RE, Inskeep WP, Lovalvo D, Varley J, Gorby Y, McDermott TR, Nealson K.	"ISME J. 2011 Nov;5(11):1784-95. doi: 10.1038/ismej.2011.56. Epub 2011 May 5."	Kan J	ISME J	2011	2011/05/06	PMC3197168		10.1038/ismej.2011.56
21551448	Phylogenetic characterization of episymbiotic bacteria hosted by a hydrothermal vent limpet (lepetodrilidae, vetigastropoda)	Bates AE, Harmer TL, Roeselers G, Cavanaugh CM.	"Biol Bull. 2011 Apr;220(2):118-27. doi: 10.1086/BBLv220n2p118."	Bates AE	Biol Bull	2011	2011/05/10			10.1086/BBLv220n2p118
21576884	Diversity and function of epibiotic microbial communities on the galatheid crab, Shinkaia crosnieri	Watsuji TO, Nakagawa S, Tsuchida S, Toki T, Hirota A, Tsunogai U, Takai K.	"Microbes Environ. 2010;25(4):288-94. doi: 10.1264/jsme2.me10135."	Watsuji TO	Microbes Environ	2010	2011/05/18			10.1264/jsme2.me10135
21602357	Complete genome sequence of hyperthermophilic Pyrococcus sp. strain NA2, isolated from a deep-sea hydrothermal vent area	Lee HS, Bae SS, Kim MS, Kwon KK, Kang SG, Lee JH.	"J Bacteriol. 2011 Jul;193(14):3666-7. doi: 10.1128/JB.05150-11. Epub 2011 May 20."	Lee HS	J Bacteriol	2011	2011/05/24	PMC3133302		10.1128/JB.05150-11
21627670	Exploring the composition and diversity of microbial communities at the Jan Mayen hydrothermal vent field using RNA and DNA	Lanzén A, Jørgensen SL, Bengtsson MM, Jonassen I, Øvreås L, Urich T.	"FEMS Microbiol Ecol. 2011 Sep;77(3):577-89. doi: 10.1111/j.1574-6941.2011.01138.x. Epub 2011 Jul 4."	Lanzén A	FEMS Microbiol Ecol	2011	2011/06/02			10.1111/j.1574-6941.2011.01138.x
21677858	Complete genome sequence of Oceanithermus profundus type strain (506)	Pati A, Zhang X, Lapidus A, Nolan M, Lucas S, Del Rio TG, Tice H, Cheng JF, Tapia R, Han C, Goodwin L, Pitluck S, Liolios K, Pagani I, Ivanova N, Mavromatis K, Chen A, Palaniappan K, Hauser L, Jeffries CD, Brambilla EM, Röhl A, Mwirichia R, Rohde M, Tindall BJ, Sikorski J, Wirth R, Göker M, Woyke T, Detter JC, Bristow J, Eisen JA, Markowitz V, Hugenholtz P, Kyrpides NC, Klenk HP, Land M.	"Stand Genomic Sci. 2011 Apr 29;4(2):210-20. doi: 10.4056/sigs.1734292."	Pati A	Stand Genomic Sci	2011	2011/06/17	PMC3111992		10.4056/sigs.1734292
21691041	Ethanol production efficiency of an anaerobic hemicellulolytic thermophilic bacterium, strain NTOU1, isolated from a marine shallow hydrothermal vent in Taiwan	Tsai TL, Liu SM, Lee SC, Chen WJ, Chou SH, Hsu TC, Guo GL, Hwang WS, Wiegel J.	"Microbes Environ. 2011;26(4):317-24. doi: 10.1264/jsme2.me10202. Epub 2011 Jun 18."	Tsai TL	Microbes Environ	2011	2011/06/22			10.1264/jsme2.me10202
21696407	Abundance and phylogenetic identity of archaeoplankton in the permanent oxygen minimum zone of the eastern tropical South Pacific	Belmar L, Molina V, Ulloa O.	"FEMS Microbiol Ecol. 2011 Nov;78(2):314-26. doi: 10.1111/j.1574-6941.2011.01159.x. Epub 2011 Jul 14."	Belmar L	FEMS Microbiol Ecol	2011	2011/06/24			10.1111/j.1574-6941.2011.01159.x
21707671	Comparison of microbial communities associated with three Atlantic ultramafic hydrothermal systems	Roussel EG, Konn C, Charlou JL, Donval JP, Fouquet Y, Querellou J, Prieur D, Bonavita MA.	"FEMS Microbiol Ecol. 2011 Sep;77(3):647-65. doi: 10.1111/j.1574-6941.2011.01161.x. Epub 2011 Jul 25."	Roussel EG	FEMS Microbiol Ecol	2011	2011/06/29			10.1111/j.1574-6941.2011.01161.x
21710568	Status quo in physiological proteomics of the uncultured Riftia pachyptila endosymbiont	Markert S, Gardebrecht A, Felbeck H, Sievert SM, Klose J, Becher D, Albrecht D, Thürmer A, Daniel R, Kleiner M, Hecker M, Schweder T.	"Proteomics. 2011 Aug;11(15):3106-17. doi: 10.1002/pmic.201100059. Epub 2011 Jun 28."	Markert S	Proteomics	2011	2011/06/29			10.1002/pmic.201100059
21748268	Phylogenetic diversity and ecological pattern of ammonia-oxidizing archaea in the surface sediments of the western Pacific	Cao H, Hong Y, Li M, Gu JD.	"Microb Ecol. 2011 Nov;62(4):813-23. doi: 10.1007/s00248-011-9901-0. Epub 2011 Jul 12."	Cao H	Microb Ecol	2011	2011/07/13	PMC3206191		10.1007/s00248-011-9901-0
21764980	Hippea jasoniae sp. nov. and Hippea alviniae sp. nov., thermoacidophilic members of the class Deltaproteobacteria isolated from deep-sea hydrothermal vent deposits	Flores GE, Hunter RC, Liu Y, Mets A, Schouten S, Reysenbach AL.	"Int J Syst Evol Microbiol. 2012 Jun;62(Pt 6):1252-1258. doi: 10.1099/ijs.0.033001-0. Epub 2011 Jul 15."	Flores GE	Int J Syst Evol Microbiol	2012	2011/07/19			10.1099/ijs.0.033001-0
21811489	The deep biosphere in terrestrial sediments in the chesapeake bay area, virginia, USA	Breuker A, Köweker G, Blazejak A, Schippers A.	"Front Microbiol. 2011 Jul 19;2:156. doi: 10.3389/fmicb.2011.00156. eCollection 2011."	Breuker A	Front Microbiol	2011	2011/08/04	PMC3141351		10.3389/fmicb.2011.00156
21833083	Hydrogen is an energy source for hydrothermal vent symbioses	Petersen JM, Zielinski FU, Pape T, Seifert R, Moraru C, Amann R, Hourdez S, Girguis PR, Wankel SD, Barbe V, Pelletier E, Fink D, Borowski C, Bach W, Dubilier N.	"Nature. 2011 Aug 10;476(7359):176-80. doi: 10.1038/nature10325."	Petersen JM	Nature	2011	2011/08/12			10.1038/nature10325
21886865	Complete genome sequence of the hyperthermophilic chemolithoautotroph Pyrolobus fumarii type strain (1A)	Anderson I, Göker M, Nolan M, Lucas S, Hammon N, Deshpande S, Cheng JF, Tapia R, Han C, Goodwin L, Pitluck S, Huntemann M, Liolios K, Ivanova N, Pagani I, Mavromatis K, Ovchinikova G, Pati A, Chen A, Palaniappan K, Land M, Hauser L, Brambilla EM, Huber H, Yasawong M, Rohde M, Spring S, Abt B, Sikorski J, Wirth R, Detter JC, Woyke T, Bristow J, Eisen JA, Markowitz V, Hugenholtz P, Kyrpides NC, Klenk HP, Lapidus A.	"Stand Genomic Sci. 2011 Jul 1;4(3):381-92. doi: 10.4056/sigs.2014648."	Anderson I	Stand Genomic Sci	2011	2011/09/03	PMC3156397		10.4056/sigs.2014648
21895907	Bacterial sulfur cycling shapes microbial communities in surface sediments of an ultramafic hydrothermal vent field	Schauer R, Røy H, Augustin N, Gennerich HH, Peters M, Wenzhoefer F, Amann R, Meyerdierks A.	"Environ Microbiol. 2011 Oct;13(10):2633-48. doi: 10.1111/j.1462-2920.2011.02530.x. Epub 2011 Sep 6."	Schauer R	Environ Microbiol	2011	2011/09/08			10.1111/j.1462-2920.2011.02530.x
21899737	Mimivirus reveals Mre11/Rad50 fusion proteins with a sporadic distribution in eukaryotes, bacteria, viruses and plasmids	Yoshida T, Claverie JM, Ogata H.	"Virol J. 2011 Sep 7;8:427. doi: 10.1186/1743-422X-8-427."	Yoshida T	Virol J	2011	2011/09/09	PMC3175470		10.1186/1743-422X-8-427
21914870	Complete genome sequence of Thermococcus sp. strain 4557, a hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent area	Wang X, Gao Z, Xu X, Ruan L.	"J Bacteriol. 2011 Oct;193(19):5544-5. doi: 10.1128/JB.05851-11."	Wang X	J Bacteriol	2011	2011/09/15	PMC3187469		10.1128/JB.05851-11
21914875	Complete genome analysis of Sulfobacillus acidophilus strain TPY, isolated from a hydrothermal vent in the Pacific Ocean	Li B, Chen Y, Liu Q, Hu S, Chen X.	"J Bacteriol. 2011 Oct;193(19):5555-6. doi: 10.1128/JB.05684-11."	Li B	J Bacteriol	2011	2011/09/15	PMC3187392		10.1128/JB.05684-11
21966914	Dual symbiosis of the vent shrimp Rimicaris exoculata with filamentous gamma- and epsilonproteobacteria at four Mid-Atlantic Ridge hydrothermal vent fields	Petersen JM, Ramette A, Lott C, Cambon-Bonavita MA, Zbinden M, Dubilier N.	"Environ Microbiol. 2010 Aug;12(8):2204-18. doi: 10.1111/j.1462-2920.2009.02129.x. Epub 2009 Dec 27."	Petersen JM	Environ Microbiol	2010	2011/10/05			10.1111/j.1462-2920.2009.02129.x
21966922	Gamma- and epsilonproteobacterial ectosymbionts of a shallow-water marine worm are related to deep-sea hydrothermal vent ectosymbionts	Ruehland C, Dubilier N.	"Environ Microbiol. 2010 Aug;12(8):2312-26. doi: 10.1111/j.1462-2920.2010.02256.x. Epub 2010 Jun 7."	Ruehland C	Environ Microbiol	2010	2011/10/05			10.1111/j.1462-2920.2010.02256.x
22025614	Alternative spermidine biosynthetic route is critical for growth of Campylobacter jejuni and is the dominant polyamine pathway in human gut microbiota	Hanfrey CC, Pearson BM, Hazeldine S, Lee J, Gaskin DJ, Woster PM, Phillips MA, Michael AJ.	"J Biol Chem. 2011 Dec 16;286(50):43301-12. doi: 10.1074/jbc.M111.307835. Epub 2011 Oct 24."	Hanfrey CC	J Biol Chem	2011	2011/10/26	PMC3234850		10.1074/jbc.M111.307835
22034982	Conjugating effects of symbionts and environmental factors on gene expression in deep-sea hydrothermal vent mussels	Boutet I, Ripp R, Lecompte O, Dossat C, Corre E, Tanguy A, Lallier FH.	"BMC Genomics. 2011 Oct 28;12:530. doi: 10.1186/1471-2164-12-530."	Boutet I	BMC Genomics	2011	2011/11/01	PMC3218092		10.1186/1471-2164-12-530
22092920	Drivers of epsilonproteobacterial community composition in sulfidic caves and springs	Rossmassler K, Engel AS, Twing KI, Hanson TE, Campbell BJ.	"FEMS Microbiol Ecol. 2012 Feb;79(2):421-32. doi: 10.1111/j.1574-6941.2011.01231.x. Epub 2011 Nov 21."	Rossmassler K	FEMS Microbiol Ecol	2012	2011/11/19			10.1111/j.1574-6941.2011.01231.x
22140151	Phorcysia thermohydrogeniphila gen. nov., sp. nov., a thermophilic, chemolithoautotrophic, nitrate-ammonifying bacterium from a deep-sea hydrothermal vent	Pérez-Rodríguez I, Grosche A, Massenburg L, Starovoytov V, Lutz RA, Vetriani C.	"Int J Syst Evol Microbiol. 2012 Oct;62(Pt 10):2388-2394. doi: 10.1099/ijs.0.035642-0. Epub 2011 Dec 2."	Pérez-Rodríguez I	Int J Syst Evol Microbiol	2012	2011/12/06			10.1099/ijs.0.035642-0
22140176	Deferrisoma camini gen. nov., sp. nov., a moderately thermophilic, dissimilatory iron(III)-reducing bacterium from a deep-sea hydrothermal vent that forms a distinct phylogenetic branch in the Deltaproteobacteria	Slobodkina GB, Reysenbach AL, Panteleeva AN, Kostrikina NA, Wagner ID, Bonch-Osmolovskaya EA, Slobodkin AI.	"Int J Syst Evol Microbiol. 2012 Oct;62(Pt 10):2463-2468. doi: 10.1099/ijs.0.038372-0. Epub 2011 Nov 25."	Slobodkina GB	Int J Syst Evol Microbiol	2012	2011/12/06			10.1099/ijs.0.038372-0
22156430	Metatranscriptomic analysis of microbes in an Oceanfront deep-subsurface hot spring reveals novel small RNAs and type-specific tRNA degradation	Murakami S, Fujishima K, Tomita M, Kanai A.	"Appl Environ Microbiol. 2012 Feb;78(4):1015-22. doi: 10.1128/AEM.06811-11. Epub 2011 Dec 9."	Murakami S	Appl Environ Microbiol	2012	2011/12/14	PMC3272989		10.1128/AEM.06811-11
22180806	Complete genome sequence of Staphylothermus hellenicus P8	Anderson I, Wirth R, Lucas S, Copeland A, Lapidus A, Cheng JF, Goodwin L, Pitluck S, Davenport K, Detter JC, Han C, Tapia R, Land M, Hauser L, Pati A, Mikhailova N, Woyke T, Klenk HP, Kyrpides N, Ivanova N.	"Stand Genomic Sci. 2011 Oct 15;5(1):12-20. doi: 10.4056/sigs.2054696. Epub 2011 Sep 23."	Anderson I	Stand Genomic Sci	2011	2011/12/20	PMC3236042		10.4056/sigs.2054696
